id,act,section,title,content,keywords,replaces
CONST_18,Constitution of India 1950,18,Constitution of India 1950 Section 18,"This is placeholder legal text for Constitution of India 1950 section 18. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_19,Constitution of India 1950,19,Constitution of India 1950 Section 19,"This is placeholder legal text for Constitution of India 1950 section 19. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_20,Constitution of India 1950,20,Constitution of India 1950 Section 20,"This is placeholder legal text for Constitution of India 1950 section 20. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_21,Constitution of India 1950,21,Constitution of India 1950 Section 21,"This is placeholder legal text for Constitution of India 1950 section 21. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_22,Constitution of India 1950,22,Constitution of India 1950 Section 22,"This is placeholder legal text for Constitution of India 1950 section 22. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_23,Constitution of India 1950,23,Constitution of India 1950 Section 23,"This is placeholder legal text for Constitution of India 1950 section 23. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_24,Constitution of India 1950,24,Constitution of India 1950 Section 24,"This is placeholder legal text for Constitution of India 1950 section 24. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_25,Constitution of India 1950,25,Constitution of India 1950 Section 25,"This is placeholder legal text for Constitution of India 1950 section 25. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_26,Constitution of India 1950,26,Constitution of India 1950 Section 26,"This is placeholder legal text for Constitution of India 1950 section 26. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_27,Constitution of India 1950,27,Constitution of India 1950 Section 27,"This is placeholder legal text for Constitution of India 1950 section 27. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_28,Constitution of India 1950,28,Constitution of India 1950 Section 28,"This is placeholder legal text for Constitution of India 1950 section 28. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_29,Constitution of India 1950,29,Constitution of India 1950 Section 29,"This is placeholder legal text for Constitution of India 1950 section 29. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_30,Constitution of India 1950,30,Constitution of India 1950 Section 30,"This is placeholder legal text for Constitution of India 1950 section 30. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_31,Constitution of India 1950,31,Constitution of India 1950 Section 31,"This is placeholder legal text for Constitution of India 1950 section 31. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_32,Constitution of India 1950,32,Constitution of India 1950 Section 32,"This is placeholder legal text for Constitution of India 1950 section 32. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_33,Constitution of India 1950,33,Constitution of India 1950 Section 33,"This is placeholder legal text for Constitution of India 1950 section 33. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_34,Constitution of India 1950,34,Constitution of India 1950 Section 34,"This is placeholder legal text for Constitution of India 1950 section 34. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_35,Constitution of India 1950,35,Constitution of India 1950 Section 35,"This is placeholder legal text for Constitution of India 1950 section 35. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_36,Constitution of India 1950,36,Constitution of India 1950 Section 36,"This is placeholder legal text for Constitution of India 1950 section 36. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_37,Constitution of India 1950,37,Constitution of India 1950 Section 37,"This is placeholder legal text for Constitution of India 1950 section 37. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_38,Constitution of India 1950,38,Constitution of India 1950 Section 38,"This is placeholder legal text for Constitution of India 1950 section 38. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_39,Constitution of India 1950,39,Constitution of India 1950 Section 39,"This is placeholder legal text for Constitution of India 1950 section 39. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_40,Constitution of India 1950,40,Constitution of India 1950 Section 40,"This is placeholder legal text for Constitution of India 1950 section 40. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_41,Constitution of India 1950,41,Constitution of India 1950 Section 41,"This is placeholder legal text for Constitution of India 1950 section 41. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_42,Constitution of India 1950,42,Constitution of India 1950 Section 42,"This is placeholder legal text for Constitution of India 1950 section 42. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_43,Constitution of India 1950,43,Constitution of India 1950 Section 43,"This is placeholder legal text for Constitution of India 1950 section 43. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_44,Constitution of India 1950,44,Constitution of India 1950 Section 44,"This is placeholder legal text for Constitution of India 1950 section 44. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_45,Constitution of India 1950,45,Constitution of India 1950 Section 45,"This is placeholder legal text for Constitution of India 1950 section 45. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_46,Constitution of India 1950,46,Constitution of India 1950 Section 46,"This is placeholder legal text for Constitution of India 1950 section 46. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_47,Constitution of India 1950,47,Constitution of India 1950 Section 47,"This is placeholder legal text for Constitution of India 1950 section 47. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_48,Constitution of India 1950,48,Constitution of India 1950 Section 48,"This is placeholder legal text for Constitution of India 1950 section 48. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_49,Constitution of India 1950,49,Constitution of India 1950 Section 49,"This is placeholder legal text for Constitution of India 1950 section 49. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_50,Constitution of India 1950,50,Constitution of India 1950 Section 50,"This is placeholder legal text for Constitution of India 1950 section 50. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_51,Constitution of India 1950,51,Constitution of India 1950 Section 51,"This is placeholder legal text for Constitution of India 1950 section 51. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_52,Constitution of India 1950,52,Constitution of India 1950 Section 52,"This is placeholder legal text for Constitution of India 1950 section 52. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_53,Constitution of India 1950,53,Constitution of India 1950 Section 53,"This is placeholder legal text for Constitution of India 1950 section 53. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_54,Constitution of India 1950,54,Constitution of India 1950 Section 54,"This is placeholder legal text for Constitution of India 1950 section 54. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_55,Constitution of India 1950,55,Constitution of India 1950 Section 55,"This is placeholder legal text for Constitution of India 1950 section 55. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_56,Constitution of India 1950,56,Constitution of India 1950 Section 56,"This is placeholder legal text for Constitution of India 1950 section 56. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_57,Constitution of India 1950,57,Constitution of India 1950 Section 57,"This is placeholder legal text for Constitution of India 1950 section 57. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_58,Constitution of India 1950,58,Constitution of India 1950 Section 58,"This is placeholder legal text for Constitution of India 1950 section 58. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_59,Constitution of India 1950,59,Constitution of India 1950 Section 59,"This is placeholder legal text for Constitution of India 1950 section 59. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_60,Constitution of India 1950,60,Constitution of India 1950 Section 60,"This is placeholder legal text for Constitution of India 1950 section 60. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_61,Constitution of India 1950,61,Constitution of India 1950 Section 61,"This is placeholder legal text for Constitution of India 1950 section 61. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_62,Constitution of India 1950,62,Constitution of India 1950 Section 62,"This is placeholder legal text for Constitution of India 1950 section 62. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_63,Constitution of India 1950,63,Constitution of India 1950 Section 63,"This is placeholder legal text for Constitution of India 1950 section 63. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_64,Constitution of India 1950,64,Constitution of India 1950 Section 64,"This is placeholder legal text for Constitution of India 1950 section 64. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_65,Constitution of India 1950,65,Constitution of India 1950 Section 65,"This is placeholder legal text for Constitution of India 1950 section 65. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_66,Constitution of India 1950,66,Constitution of India 1950 Section 66,"This is placeholder legal text for Constitution of India 1950 section 66. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_67,Constitution of India 1950,67,Constitution of India 1950 Section 67,"This is placeholder legal text for Constitution of India 1950 section 67. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_68,Constitution of India 1950,68,Constitution of India 1950 Section 68,"This is placeholder legal text for Constitution of India 1950 section 68. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_69,Constitution of India 1950,69,Constitution of India 1950 Section 69,"This is placeholder legal text for Constitution of India 1950 section 69. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_70,Constitution of India 1950,70,Constitution of India 1950 Section 70,"This is placeholder legal text for Constitution of India 1950 section 70. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_71,Constitution of India 1950,71,Constitution of India 1950 Section 71,"This is placeholder legal text for Constitution of India 1950 section 71. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_72,Constitution of India 1950,72,Constitution of India 1950 Section 72,"This is placeholder legal text for Constitution of India 1950 section 72. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_73,Constitution of India 1950,73,Constitution of India 1950 Section 73,"This is placeholder legal text for Constitution of India 1950 section 73. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_74,Constitution of India 1950,74,Constitution of India 1950 Section 74,"This is placeholder legal text for Constitution of India 1950 section 74. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_75,Constitution of India 1950,75,Constitution of India 1950 Section 75,"This is placeholder legal text for Constitution of India 1950 section 75. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
CONST_76,Constitution of India 1950,76,Constitution of India 1950 Section 76,"This is placeholder legal text for Constitution of India 1950 section 76. It describes provisions, procedures, or offences under the law.","constitution, rights, governance",
